precio_noche,estrellas,puntuacion,noches,features,scaledFeatures,prediction
152000.0,0.0,8.9,1.0,"[152000.0,0.0,8.9,1.0]","[0.8285294302239303,0.0,3.3606998366580916,4.678687769727618]",0
132706.0,0.0,9.7,1.0,"[132706.0,0.0,9.7,1.0]","[0.7233607011006375,0.0,3.6627852152340994,4.678687769727618]",0
810000.0,0.0,0.0,1.0,"[810000.0,0.0,0.0,1.0]","[4.4151897268512075,0.0,0.0,4.678687769727618]",0
191804.0,0.0,8.2,1.0,"[191804.0,0.0,8.2,1.0]","[1.0454951239123076,0.0,3.096375130404084,4.678687769727618]",0
330480.0,0.0,9.3,1.0,"[330480.0,0.0,9.3,1.0]","[1.8013974085552928,0.0,3.511742525946096,4.678687769727618]",0
86292.0,0.0,8.4,1.0,"[86292.0,0.0,8.4,1.0]","[0.4703648789005487,0.0,3.1718964750480865,4.678687769727618]",0
179091.0,0.0,8.9,1.0,"[179091.0,0.0,8.9,1.0]","[0.976198448606802,0.0,3.3606998366580916,4.678687769727618]",0
153356.0,0.0,8.9,1.0,"[153356.0,0.0,8.9,1.0]","[0.8359207848777701,0.0,3.3606998366580916,4.678687769727618]",0
99000.0,3.0,7.9,1.0,"[99000.0,3.0,7.9,1.0]","[0.539634299948481,1.6032363542367636,2.9830931134380814,4.678687769727618]",1
36000.0,0.0,8.5,1.0,"[36000.0,0.0,8.5,1.0]","[0.19623065452672034,0.0,3.2096571473700872,4.678687769727618]",0
120000.0,0.0,0.0,1.0,"[120000.0,0.0,0.0,1.0]","[0.6541021817557345,0.0,0.0,4.678687769727618]",0
56333.0,3.0,8.5,1.0,"[56333.0,3.0,8.5,1.0]","[0.3070628183737149,1.6032363542367636,3.2096571473700872,4.678687769727618]",1
27550.0,0.0,7.2,1.0,"[27550.0,0.0,7.2,1.0]","[0.15017095922808738,0.0,2.718768407184074,4.678687769727618]",0
214500.0,0.0,7.8,1.0,"[214500.0,0.0,7.8,1.0]","[1.1692076498883754,0.0,2.94533244111608,4.678687769727618]",0
72476.0,0.0,7.5,1.0,"[72476.0,0.0,7.5,1.0]","[0.3950559143744051,0.0,2.832050424150077,4.678687769727618]",0
108160.0,0.0,7.6,1.0,"[108160.0,0.0,7.6,1.0]","[0.589564099822502,0.0,2.8698110964720778,4.678687769727618]",0
252374.0,4.0,8.9,1.0,"[252374.0,4.0,8.9,1.0]","[1.3756532001535144,2.1376484723156848,3.3606998366580916,4.678687769727618]",1
225000.0,0.0,9.2,1.0,"[225000.0,0.0,9.2,1.0]","[1.226441590792002,0.0,3.4739818536240943,4.678687769727618]",0
402900.0,0.0,9.1,1.0,"[402900.0,0.0,9.1,1.0]","[2.1961480752448783,0.0,3.436221181302093,4.678687769727618]",0
117985.0,0.0,9.1,1.0,"[117985.0,0.0,9.1,1.0]","[0.6431187159537528,0.0,3.436221181302093,4.678687769727618]",0
80000.0,0.0,8.0,1.0,"[80000.0,0.0,8.0,1.0]","[0.43606812117048965,0.0,3.020853785760082,4.678687769727618]",0
96000.0,0.0,10.0,1.0,"[96000.0,0.0,10.0,1.0]","[0.5232817454045876,0.0,3.7760672322001025,4.678687769727618]",0
242131.0,0.0,8.1,1.0,"[242131.0,0.0,8.1,1.0]","[1.319820128089148,0.0,3.058614458082083,4.678687769727618]",0
283536.0,0.0,8.4,1.0,"[283536.0,0.0,8.4,1.0]","[1.5455126350524495,0.0,3.1718964750480865,4.678687769727618]",0
129792.0,0.0,9.1,1.0,"[129792.0,0.0,9.1,1.0]","[0.7074769197870024,0.0,3.436221181302093,4.678687769727618]",0
154511.0,0.0,8.7,1.0,"[154511.0,0.0,8.7,1.0]","[0.842216518377169,0.0,3.285178492014089,4.678687769727618]",0
256025.0,2.0,7.2,1.0,"[256025.0,2.0,7.2,1.0]","[1.3955542590334327,1.0688242361578424,2.718768407184074,4.678687769727618]",1
72000.0,0.0,10.0,1.0,"[72000.0,0.0,10.0,1.0]","[0.3924613090534407,0.0,3.7760672322001025,4.678687769727618]",0
90000.0,0.0,7.8,1.0,"[90000.0,0.0,7.8,1.0]","[0.4905766363168009,0.0,2.94533244111608,4.678687769727618]",0
111150.0,2.0,7.8,1.0,"[111150.0,2.0,7.8,1.0]","[0.6058621458512491,1.0688242361578424,2.94533244111608,4.678687769727618]",1
79318.0,0.0,7.0,1.0,"[79318.0,0.0,7.0,1.0]","[0.43235064043751126,0.0,2.643247062540072,4.678687769727618]",0
39749.0,0.0,8.0,1.0,"[39749.0,0.0,8.0,1.0]","[0.21666589685507243,0.0,3.020853785760082,4.678687769727618]",0
41250.0,0.0,0.0,1.0,"[41250.0,0.0,0.0,1.0]","[0.22484762497853372,0.0,0.0,4.678687769727618]",0
113568.0,0.0,9.1,1.0,"[113568.0,0.0,9.1,1.0]","[0.6190423048136271,0.0,3.436221181302093,4.678687769727618]",0
43200.0,0.0,0.0,1.0,"[43200.0,0.0,0.0,1.0]","[0.2354767854320644,0.0,0.0,4.678687769727618]",0
65900.0,0.0,7.3,1.0,"[65900.0,0.0,7.3,1.0]","[0.3592111148141909,0.0,2.756529079506075,4.678687769727618]",0
725317.0,0.0,0.0,1.0,"[725317.0,0.0,0.0,1.0]","[3.9535952680377004,0.0,0.0,4.678687769727618]",0
118987.0,4.0,8.0,1.0,"[118987.0,4.0,8.0,1.0]","[0.6485804691714132,2.1376484723156848,3.020853785760082,4.678687769727618]",1
76145.0,3.0,8.0,1.0,"[76145.0,3.0,8.0,1.0]","[0.4150550885815867,1.6032363542367636,3.020853785760082,4.678687769727618]",1
34611.0,0.0,8.3,1.0,"[34611.0,0.0,8.3,1.0]","[0.1886594217728977,0.0,3.1341358027260853,4.678687769727618]",0
690300.0,0.0,0.0,1.0,"[690300.0,0.0,0.0,1.0]","[3.7627228005498625,0.0,0.0,4.678687769727618]",0
114000.0,0.0,8.2,1.0,"[114000.0,0.0,8.2,1.0]","[0.6213970726679477,0.0,3.096375130404084,4.678687769727618]",0
117215.0,0.0,10.0,1.0,"[117215.0,0.0,10.0,1.0]","[0.6389215602874868,0.0,3.7760672322001025,4.678687769727618]",0
165000.0,3.0,7.7,1.0,"[165000.0,3.0,7.7,1.0]","[0.8993904999141349,1.6032363542367636,2.907571768794079,4.678687769727618]",1
104916.0,0.0,8.6,1.0,"[104916.0,0.0,8.6,1.0]","[0.5718815375090387,0.0,3.247417819692088,4.678687769727618]",0
83300.0,0.0,7.7,1.0,"[83300.0,0.0,7.7,1.0]","[0.45405593116877235,0.0,2.907571768794079,4.678687769727618]",0
116272.0,4.0,8.3,1.0,"[116272.0,4.0,8.3,1.0]","[0.6337814073091896,2.1376484723156848,3.1341358027260853,4.678687769727618]",1
99147.0,0.0,9.7,1.0,"[99147.0,0.0,9.7,1.0]","[0.5404355751211317,0.0,3.6627852152340994,4.678687769727618]",0
132000.0,2.0,8.0,1.0,"[132000.0,2.0,8.0,1.0]","[0.7195123999313079,1.0688242361578424,3.020853785760082,4.678687769727618]",1
70304.0,0.0,8.3,1.0,"[70304.0,0.0,8.3,1.0]","[0.3832166648846263,0.0,3.1341358027260853,4.678687769727618]",0
28392.0,0.0,8.3,1.0,"[28392.0,0.0,8.3,1.0]","[0.15476057620340677,0.0,3.1341358027260853,4.678687769727618]",0
94009.0,0.0,9.0,1.0,"[94009.0,0.0,9.0,1.0]","[0.512429100038957,0.0,3.3984605089800923,4.678687769727618]",0
80000.0,0.0,9.5,1.0,"[80000.0,0.0,9.5,1.0]","[0.43606812117048965,0.0,3.5872638705900974,4.678687769727618]",0
210181.0,0.0,0.0,1.0,"[210181.0,0.0,0.0,1.0]","[1.1456654221966835,0.0,0.0,4.678687769727618]",0
73150.0,0.0,8.8,1.0,"[73150.0,0.0,8.8,1.0]","[0.3987297882952665,0.0,3.322939164336091,4.678687769727618]",0
40000.0,0.0,0.0,1.0,"[40000.0,0.0,0.0,1.0]","[0.21803406058524483,0.0,0.0,4.678687769727618]",0
72107.0,0.0,8.9,1.0,"[72107.0,0.0,8.9,1.0]","[0.3930445501655062,0.0,3.3606998366580916,4.678687769727618]",0
360000.0,0.0,9.6,1.0,"[360000.0,0.0,9.6,1.0]","[1.9623065452672035,0.0,3.625024542912098,4.678687769727618]",0
349227.0,0.0,7.6,1.0,"[349227.0,0.0,7.6,1.0]","[1.9035845219000824,0.0,2.8698110964720778,4.678687769727618]",0
234000.0,0.0,9.4,1.0,"[234000.0,0.0,9.4,1.0]","[1.2754992544236823,0.0,3.5495031982680967,4.678687769727618]",0
48672.0,3.0,8.1,1.0,"[48672.0,3.0,8.1,1.0]","[0.26530384492012593,1.6032363542367636,3.058614458082083,4.678687769727618]",1
72000.0,0.0,8.0,1.0,"[72000.0,0.0,8.0,1.0]","[0.3924613090534407,0.0,3.020853785760082,4.678687769727618]",0
31511.0,0.0,7.8,1.0,"[31511.0,0.0,7.8,1.0]","[0.17176178207754125,0.0,2.94533244111608,4.678687769727618]",0
89100.0,0.0,7.9,1.0,"[89100.0,0.0,7.9,1.0]","[0.48567086995363284,0.0,2.9830931134380814,4.678687769727618]",0
195000.0,0.0,9.9,1.0,"[195000.0,0.0,9.9,1.0]","[1.0629160453530686,0.0,3.738306559878102,4.678687769727618]",0
229236.0,0.0,9.0,1.0,"[229236.0,0.0,9.0,1.0]","[1.2495313978079796,0.0,3.3984605089800923,4.678687769727618]",0
141149.0,0.0,6.3,1.0,"[141149.0,0.0,6.3,1.0]","[0.7693822404386681,0.0,2.3789223562860644,4.678687769727618]",0
198000.0,0.0,9.4,1.0,"[198000.0,0.0,9.4,1.0]","[1.079268599896962,0.0,3.5495031982680967,4.678687769727618]",0
107454.0,0.0,9.8,1.0,"[107454.0,0.0,9.8,1.0]","[0.5857157986531725,0.0,3.700545887556101,4.678687769727618]",0
81120.0,4.0,8.8,1.0,"[81120.0,4.0,8.8,1.0]","[0.4421730748668765,2.1376484723156848,3.322939164336091,4.678687769727618]",1
85600.0,5.0,8.9,1.0,"[85600.0,5.0,8.9,1.0]","[0.46659288965242396,2.672060590394606,3.3606998366580916,4.678687769727618]",1
97344.0,4.0,8.3,1.0,"[97344.0,4.0,8.3,1.0]","[0.5306076898402519,2.1376484723156848,3.1341358027260853,4.678687769727618]",1
95073.0,0.0,8.0,1.0,"[95073.0,0.0,8.0,1.0]","[0.5182288060505246,0.0,3.020853785760082,4.678687769727618]",0
810000.0,0.0,10.0,1.0,"[810000.0,0.0,10.0,1.0]","[4.4151897268512075,0.0,3.7760672322001025,4.678687769727618]",0
73008.0,4.0,8.1,1.0,"[73008.0,4.0,8.1,1.0]","[0.39795576738018884,2.1376484723156848,3.058614458082083,4.678687769727618]",1
97344.0,0.0,0.0,1.0,"[97344.0,0.0,0.0,1.0]","[0.5306076898402519,0.0,0.0,4.678687769727618]",0
128847.0,0.0,6.6,1.0,"[128847.0,0.0,6.6,1.0]","[0.702325865105676,0.0,2.4922043732520676,4.678687769727618]",0
134400.0,0.0,8.8,1.0,"[134400.0,0.0,8.8,1.0]","[0.7325944435664227,0.0,3.322939164336091,4.678687769727618]",0
40560.0,0.0,9.1,1.0,"[40560.0,0.0,9.1,1.0]","[0.22108653743343826,0.0,3.436221181302093,4.678687769727618]",0
270000.0,0.0,9.9,1.0,"[270000.0,0.0,9.9,1.0]","[1.4717299089504026,0.0,3.738306559878102,4.678687769727618]",0
73549.0,0.0,9.0,1.0,"[73549.0,0.0,9.0,1.0]","[0.4009046780496043,0.0,3.3984605089800923,4.678687769727618]",0
183873.0,0.0,8.4,1.0,"[183873.0,0.0,8.4,1.0]","[1.0022644205497682,0.0,3.1718964750480865,4.678687769727618]",0
86400.0,0.0,7.7,1.0,"[86400.0,0.0,7.7,1.0]","[0.4709535708641288,0.0,2.907571768794079,4.678687769727618]",0
25789.0,0.0,9.0,1.0,"[25789.0,0.0,9.0,1.0]","[0.14057200971082198,0.0,3.3984605089800923,4.678687769727618]",0
214909.0,0.0,9.6,1.0,"[214909.0,0.0,9.6,1.0]","[1.1714370481578595,0.0,3.625024542912098,4.678687769727618]",0
138545.0,3.0,8.9,1.0,"[138545.0,3.0,8.9,1.0]","[0.7551882230945686,1.6032363542367636,3.3606998366580916,4.678687769727618]",1
81000.0,0.0,10.0,1.0,"[81000.0,0.0,10.0,1.0]","[0.4415189726851208,0.0,3.7760672322001025,4.678687769727618]",0
96635.0,0.0,9.2,1.0,"[96635.0,0.0,9.2,1.0]","[0.5267430361163784,0.0,3.4739818536240943,4.678687769727618]",0
65978.0,0.0,8.3,1.0,"[65978.0,0.0,8.3,1.0]","[0.3596362812323321,0.0,3.1341358027260853,4.678687769727618]",0
242611.0,0.0,9.7,1.0,"[242611.0,0.0,9.7,1.0]","[1.3224365368161708,0.0,3.6627852152340994,4.678687769727618]",0
175571.0,0.0,9.3,1.0,"[175571.0,0.0,9.3,1.0]","[0.9570114512753005,0.0,3.511742525946096,4.678687769727618]",0
94640.0,3.0,8.5,1.0,"[94640.0,3.0,8.5,1.0]","[0.5158685873446892,1.6032363542367636,3.2096571473700872,4.678687769727618]",1
232818.0,0.0,9.1,1.0,"[232818.0,0.0,9.1,1.0]","[1.2690563479333883,0.0,3.436221181302093,4.678687769727618]",0
53996.0,0.0,9.1,1.0,"[53996.0,0.0,9.1,1.0]","[0.294324178384022,0.0,3.436221181302093,4.678687769727618]",0
102675.0,4.0,8.6,1.0,"[102675.0,4.0,8.6,1.0]","[0.5596661792647504,2.1376484723156848,3.247417819692088,4.678687769727618]",1
275000.0,0.0,8.4,1.0,"[275000.0,0.0,8.4,1.0]","[1.4989841665235581,0.0,3.1718964750480865,4.678687769727618]",0
201251.0,0.0,9.3,1.0,"[201251.0,0.0,9.3,1.0]","[1.0969893181710277,0.0,3.511742525946096,4.678687769727618]",0
195000.0,0.0,8.8,1.0,"[195000.0,0.0,8.8,1.0]","[1.0629160453530686,0.0,3.322939164336091,4.678687769727618]",0
52026.0,0.0,9.7,1.0,"[52026.0,0.0,9.7,1.0]","[0.2835860009001987,0.0,3.6627852152340994,4.678687769727618]",0
315000.0,0.0,9.5,1.0,"[315000.0,0.0,9.5,1.0]","[1.717018227108803,0.0,3.5872638705900974,4.678687769727618]",0
180000.0,0.0,9.0,1.0,"[180000.0,0.0,9.0,1.0]","[0.9811532726336017,0.0,3.3984605089800923,4.678687769727618]",0
49000.0,0.0,10.0,1.0,"[49000.0,0.0,10.0,1.0]","[0.2670917242169249,0.0,3.7760672322001025,4.678687769727618]",0
179276.0,4.0,8.1,1.0,"[179276.0,4.0,8.1,1.0]","[0.9772068561370088,2.1376484723156848,3.058614458082083,4.678687769727618]",1
264600.0,0.0,7.8,1.0,"[264600.0,0.0,7.8,1.0]","[1.4422953107713945,0.0,2.94533244111608,4.678687769727618]",0
108160.0,0.0,9.1,1.0,"[108160.0,0.0,9.1,1.0]","[0.589564099822502,0.0,3.436221181302093,4.678687769727618]",0
135000.0,0.0,10.0,1.0,"[135000.0,0.0,10.0,1.0]","[0.7358649544752013,0.0,3.7760672322001025,4.678687769727618]",0
64896.0,0.0,8.5,1.0,"[64896.0,0.0,8.5,1.0]","[0.3537384598935012,0.0,3.2096571473700872,4.678687769727618]",0
47771.0,2.0,8.3,1.0,"[47771.0,2.0,8.3,1.0]","[0.26039262770544325,1.0688242361578424,3.1341358027260853,4.678687769727618]",1
144000.0,0.0,8.8,1.0,"[144000.0,0.0,8.8,1.0]","[0.7849226181068814,0.0,3.322939164336091,4.678687769727618]",0
42054.0,0.0,8.2,1.0,"[42054.0,0.0,8.2,1.0]","[0.22923010959629714,0.0,3.096375130404084,4.678687769727618]",0
107372.0,0.0,9.2,1.0,"[107372.0,0.0,9.2,1.0]","[0.5852688288289727,0.0,3.4739818536240943,4.678687769727618]",0
322117.0,0.0,8.4,1.0,"[322117.0,0.0,8.4,1.0]","[1.7558119373384327,0.0,3.1718964750480865,4.678687769727618]",0
130933.0,4.0,8.2,1.0,"[130933.0,4.0,8.2,1.0]","[0.7136963413651966,2.1376484723156848,3.096375130404084,4.678687769727618]",1
94640.0,0.0,9.2,1.0,"[94640.0,0.0,9.2,1.0]","[0.5158685873446892,0.0,3.4739818536240943,4.678687769727618]",0
161182.0,0.0,8.5,1.0,"[161182.0,0.0,8.5,1.0]","[0.8785791488312733,0.0,3.2096571473700872,4.678687769727618]",0
239574.0,3.0,8.4,1.0,"[239574.0,3.0,8.4,1.0]","[1.3058823007662361,1.6032363542367636,3.1718964750480865,4.678687769727618]",1
148302.0,3.0,7.9,1.0,"[148302.0,3.0,7.9,1.0]","[0.8083721813228245,1.6032363542367636,2.9830931134380814,4.678687769727618]",1
189000.0,0.0,9.5,1.0,"[189000.0,0.0,9.5,1.0]","[1.0302109362652818,0.0,3.5872638705900974,4.678687769727618]",0
3948951.0,3.0,8.3,1.0,"[3948951.0,3.0,8.3,1.0]","[21.525145539554078,1.6032363542367636,3.1341358027260853,4.678687769727618]",1
200000.0,0.0,9.9,1.0,"[200000.0,0.0,9.9,1.0]","[1.0901703029262242,0.0,3.738306559878102,4.678687769727618]",0
152281.0,0.0,8.2,1.0,"[152281.0,0.0,8.2,1.0]","[0.8300611194995416,0.0,3.096375130404084,4.678687769727618]",0
98246.0,4.0,8.5,1.0,"[98246.0,4.0,8.5,1.0]","[0.535524357906449,2.1376484723156848,3.2096571473700872,4.678687769727618]",1
319140.0,0.0,8.3,1.0,"[319140.0,0.0,8.3,1.0]","[1.739584752379376,0.0,3.1341358027260853,4.678687769727618]",0
44165.0,0.0,7.5,1.0,"[44165.0,0.0,7.5,1.0]","[0.24073685714368345,0.0,2.832050424150077,4.678687769727618]",0
31000.0,0.0,7.2,1.0,"[31000.0,0.0,7.2,1.0]","[0.16897639695356476,0.0,2.718768407184074,4.678687769727618]",0
346500.0,0.0,8.1,1.0,"[346500.0,0.0,8.1,1.0]","[1.8887200498196832,0.0,3.058614458082083,4.678687769727618]",0
157500.0,0.0,9.5,1.0,"[157500.0,0.0,9.5,1.0]","[0.8585091135544015,0.0,3.5872638705900974,4.678687769727618]",0
32768.0,0.0,8.9,1.0,"[32768.0,0.0,8.9,1.0]","[0.17861350243143256,0.0,3.3606998366580916,4.678687769727618]",0
277232.0,0.0,9.2,1.0,"[277232.0,0.0,9.2,1.0]","[1.5111504671042149,0.0,3.4739818536240943,4.678687769727618]",0
97831.0,0.0,8.2,1.0,"[97831.0,0.0,8.2,1.0]","[0.5332622545278771,0.0,3.096375130404084,4.678687769727618]",0
88224.0,3.0,8.5,1.0,"[88224.0,3.0,8.5,1.0]","[0.48089592402681597,1.6032363542367636,3.2096571473700872,4.678687769727618]",1
68502.0,0.0,9.3,1.0,"[68502.0,0.0,9.3,1.0]","[0.37339423045526104,0.0,3.511742525946096,4.678687769727618]",0
174420.0,0.0,8.4,1.0,"[174420.0,0.0,8.4,1.0]","[0.9507375211819601,0.0,3.1718964750480865,4.678687769727618]",0
564136.0,0.0,8.9,1.0,"[564136.0,0.0,8.9,1.0]","[3.0750215700579417,0.0,3.3606998366580916,4.678687769727618]",0
191806.0,0.0,9.0,1.0,"[191806.0,0.0,9.0,1.0]","[1.0455060256153368,0.0,3.3984605089800923,4.678687769727618]",0
291516.0,0.0,8.6,1.0,"[291516.0,0.0,8.6,1.0]","[1.5890104301392058,0.0,3.247417819692088,4.678687769727618]",0
111036.0,0.0,8.0,1.0,"[111036.0,0.0,8.0,1.0]","[0.6052407487785811,0.0,3.020853785760082,4.678687769727618]",0
279414.0,5.0,8.8,1.0,"[279414.0,5.0,8.8,1.0]","[1.52304422510914,2.672060590394606,3.322939164336091,4.678687769727618]",1
354025.0,0.0,9.0,1.0,"[354025.0,0.0,9.0,1.0]","[1.9297377074672826,0.0,3.3984605089800923,4.678687769727618]",0
43535.0,0.0,9.0,1.0,"[43535.0,0.0,9.0,1.0]","[0.23730282068946584,0.0,3.3984605089800923,4.678687769727618]",0
63454.0,0.0,7.6,1.0,"[63454.0,0.0,7.6,1.0]","[0.34587833200940316,0.0,2.8698110964720778,4.678687769727618]",0
120336.0,0.0,10.0,1.0,"[120336.0,0.0,10.0,1.0]","[0.6559336678646506,0.0,3.7760672322001025,4.678687769727618]",0
40000.0,0.0,9.3,1.0,"[40000.0,0.0,9.3,1.0]","[0.21803406058524483,0.0,3.511742525946096,4.678687769727618]",0
96000.0,3.0,7.4,1.0,"[96000.0,3.0,7.4,1.0]","[0.5232817454045876,1.6032363542367636,2.7942897518280763,4.678687769727618]",1
70510.0,4.0,8.9,1.0,"[70510.0,4.0,8.9,1.0]","[0.3843395402966403,2.1376484723156848,3.3606998366580916,4.678687769727618]",1
182340.0,4.0,8.9,1.0,"[182340.0,4.0,8.9,1.0]","[0.9939082651778386,2.1376484723156848,3.3606998366580916,4.678687769727618]",1
75981.0,0.0,8.7,1.0,"[75981.0,0.0,8.7,1.0]","[0.4141611489331872,0.0,3.285178492014089,4.678687769727618]",0
110500.0,0.0,9.5,1.0,"[110500.0,0.0,9.5,1.0]","[0.6023190923667389,0.0,3.5872638705900974,4.678687769727618]",0
155300.0,4.0,8.9,1.0,"[155300.0,4.0,8.9,1.0]","[0.8465172402222131,2.1376484723156848,3.3606998366580916,4.678687769727618]",1
229344.0,0.0,9.6,1.0,"[229344.0,0.0,9.6,1.0]","[1.2501200897715596,0.0,3.625024542912098,4.678687769727618]",0
54402.0,0.0,8.4,1.0,"[54402.0,0.0,8.4,1.0]","[0.2965372240989622,0.0,3.1718964750480865,4.678687769727618]",0
225654.0,0.0,9.7,1.0,"[225654.0,0.0,9.7,1.0]","[1.230006447682571,0.0,3.6627852152340994,4.678687769727618]",0
140301.0,0.0,7.7,1.0,"[140301.0,0.0,7.7,1.0]","[0.7647599183542608,0.0,2.907571768794079,4.678687769727618]",0
133000.0,3.0,7.6,1.0,"[133000.0,3.0,7.6,1.0]","[0.7249632514459391,1.6032363542367636,2.8698110964720778,4.678687769727618]",1
112741.0,0.0,9.2,1.0,"[112741.0,0.0,9.2,1.0]","[0.6145344506110272,0.0,3.4739818536240943,4.678687769727618]",0
223622.0,0.0,9.3,1.0,"[223622.0,0.0,9.3,1.0]","[1.2189303174048405,0.0,3.511742525946096,4.678687769727618]",0
606365.0,0.0,9.8,1.0,"[606365.0,0.0,9.8,1.0]","[3.3052055786692995,0.0,3.700545887556101,4.678687769727618]",0
731362.0,0.0,8.2,1.0,"[731362.0,0.0,8.2,1.0]","[3.9865456654436455,0.0,3.096375130404084,4.678687769727618]",0
35482.0,0.0,8.9,1.0,"[35482.0,0.0,8.9,1.0]","[0.19340711344214143,0.0,3.3606998366580916,4.678687769727618]",0
54080.0,0.0,9.4,1.0,"[54080.0,0.0,9.4,1.0]","[0.294782049911251,0.0,3.5495031982680967,4.678687769727618]",0
119517.0,3.0,8.3,1.0,"[119517.0,3.0,8.3,1.0]","[0.6514694204741677,1.6032363542367636,3.1341358027260853,4.678687769727618]",1
118940.0,0.0,9.4,1.0,"[118940.0,0.0,9.4,1.0]","[0.6483242791502255,0.0,3.5495031982680967,4.678687769727618]",0
116430.0,0.0,8.9,1.0,"[116430.0,0.0,8.9,1.0]","[0.6346426418485014,0.0,3.3606998366580916,4.678687769727618]",0
255204.0,0.0,9.3,1.0,"[255204.0,0.0,9.3,1.0]","[1.3910791099399205,0.0,3.511742525946096,4.678687769727618]",0
725317.0,0.0,6.5,1.0,"[725317.0,0.0,6.5,1.0]","[3.9535952680377004,0.0,2.454443700930067,4.678687769727618]",0
31105.0,0.0,8.2,1.0,"[31105.0,0.0,8.2,1.0]","[0.169548736362601,0.0,3.096375130404084,4.678687769727618]",0
56370.0,0.0,8.8,1.0,"[56370.0,0.0,8.8,1.0]","[0.3072644998797563,0.0,3.322939164336091,4.678687769727618]",0
71647.0,0.0,8.8,1.0,"[71647.0,0.0,8.8,1.0]","[0.3905371584687759,0.0,3.322939164336091,4.678687769727618]",0
148442.0,4.0,8.6,1.0,"[148442.0,4.0,8.6,1.0]","[0.8091353005348728,2.1376484723156848,3.247417819692088,4.678687769727618]",1
97993.0,3.0,8.6,1.0,"[97993.0,3.0,8.6,1.0]","[0.5341452924732474,1.6032363542367636,3.247417819692088,4.678687769727618]",1
220000.0,0.0,8.3,1.0,"[220000.0,0.0,8.3,1.0]","[1.1991873332188465,0.0,3.1341358027260853,4.678687769727618]",0
200582.0,0.0,9.0,1.0,"[200582.0,0.0,9.0,1.0]","[1.0933426985077395,0.0,3.3984605089800923,4.678687769727618]",0
62598.0,0.0,8.3,1.0,"[62598.0,0.0,8.3,1.0]","[0.34121240311287887,0.0,3.1341358027260853,4.678687769727618]",0
198850.0,4.0,8.8,1.0,"[198850.0,4.0,8.8,1.0]","[1.0839018236843982,2.1376484723156848,3.322939164336091,4.678687769727618]",1
75161.0,0.0,8.6,1.0,"[75161.0,0.0,8.6,1.0]","[0.4096914506911897,0.0,3.247417819692088,4.678687769727618]",0
23640.0,0.0,8.9,1.0,"[23640.0,0.0,8.9,1.0]","[0.12885812980587968,0.0,3.3606998366580916,4.678687769727618]",0
310990.0,0.0,8.5,1.0,"[310990.0,0.0,8.5,1.0]","[1.6951603125351322,0.0,3.2096571473700872,4.678687769727618]",0
100950.0,4.0,8.2,1.0,"[100950.0,4.0,8.2,1.0]","[0.5502634604020117,2.1376484723156848,3.096375130404084,4.678687769727618]",1
353434.0,0.0,9.7,1.0,"[353434.0,0.0,9.7,1.0]","[1.9265162542221355,0.0,3.6627852152340994,4.678687769727618]",0
144214.0,0.0,8.9,1.0,"[144214.0,0.0,8.9,1.0]","[0.7860891003310124,0.0,3.3606998366580916,4.678687769727618]",0
45067.0,0.0,8.9,1.0,"[45067.0,0.0,8.9,1.0]","[0.2456535252098807,0.0,3.3606998366580916,4.678687769727618]",0
72107.0,0.0,8.9,1.0,"[72107.0,0.0,8.9,1.0]","[0.3930445501655062,0.0,3.3606998366580916,4.678687769727618]",0
79318.0,4.0,8.0,1.0,"[79318.0,4.0,8.0,1.0]","[0.43235064043751126,2.1376484723156848,3.020853785760082,4.678687769727618]",1
378000.0,0.0,7.6,1.0,"[378000.0,0.0,7.6,1.0]","[2.0604218725305636,0.0,2.8698110964720778,4.678687769727618]",0
1470000.0,0.0,9.6,1.0,"[1470000.0,0.0,9.6,1.0]","[8.012751726507748,0.0,3.625024542912098,4.678687769727618]",1
100000.0,3.0,7.6,1.0,"[100000.0,3.0,7.6,1.0]","[0.5450851514631121,1.6032363542367636,2.8698110964720778,4.678687769727618]",1
47167.0,0.0,8.6,1.0,"[47167.0,0.0,8.6,1.0]","[0.2571003133906061,0.0,3.247417819692088,4.678687769727618]",0
122582.0,0.0,9.1,1.0,"[122582.0,0.0,9.1,1.0]","[0.668176280366512,0.0,3.436221181302093,4.678687769727618]",0
89545.0,0.0,8.7,1.0,"[89545.0,0.0,8.7,1.0]","[0.4880964988776437,0.0,3.285178492014089,4.678687769727618]",0
165485.0,0.0,8.2,1.0,"[165485.0,0.0,8.2,1.0]","[0.9020341628987311,0.0,3.096375130404084,4.678687769727618]",0
349379.0,0.0,8.7,1.0,"[349379.0,0.0,8.7,1.0]","[1.9044130513303064,0.0,3.285178492014089,4.678687769727618]",0
94500.0,0.0,1.0,1.0,"[94500.0,0.0,1.0,1.0]","[0.5151054681326409,0.0,0.37760672322001027,4.678687769727618]",0
87430.0,4.0,8.8,1.0,"[87430.0,4.0,8.8,1.0]","[0.4765679479241989,2.1376484723156848,3.322939164336091,4.678687769727618]",1
619550.0,5.0,9.0,1.0,"[619550.0,5.0,9.0,1.0]","[3.3770750558897107,2.672060590394606,3.3984605089800923,4.678687769727618]",1
147000.0,0.0,9.5,1.0,"[147000.0,0.0,9.5,1.0]","[0.8012751726507747,0.0,3.5872638705900974,4.678687769727618]",0
46750.0,0.0,0.0,1.0,"[46750.0,0.0,0.0,1.0]","[0.2548273083090049,0.0,0.0,4.678687769727618]",0
