nombre_hotel,plataforma,ciudad,estrellas,fecha_captura,grupo,integrante,precio_noche,puntuacion,tipo_alojamiento,url_origen,zona_geografica,estudiante,hotel_viaje,precio_original,precio_limpio,precio_clp,pais,adultos,noches,tipo_habitacion,segmento_precio
Favorito entre huéspedes,airbnb.cl,Vina del Mar,5,2026-06-05 19:23:38.692,G5_Turismo_Hoteleria,matias-gonzalez,537280.0,4.93,apartamento,https://www.airbnb.cl/s/Vina-del-Mar/homes?adults=6&checkin=2026-06-01&checkout=2026-06-04&items_offset=20,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Vina del Mar,5,2026-06-05 19:23:38.944,G5_Turismo_Hoteleria,matias-gonzalez,700800.0,4.95,apartamento,https://www.airbnb.cl/s/Vina-del-Mar/homes?adults=6&checkin=2026-06-01&checkout=2026-06-04&items_offset=20,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Vina del Mar,5,2026-06-05 19:23:39.178,G5_Turismo_Hoteleria,matias-gonzalez,671601.0,4.94,apartamento,https://www.airbnb.cl/s/Vina-del-Mar/homes?adults=6&checkin=2026-06-01&checkout=2026-06-04&items_offset=20,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Vina del Mar,5,2026-06-05 19:23:39.452,G5_Turismo_Hoteleria,matias-gonzalez,770881.0,4.89,hotel,https://www.airbnb.cl/s/Vina-del-Mar/homes?adults=6&checkin=2026-06-01&checkout=2026-06-04&items_offset=20,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Viña del Mar,airbnb.cl,Vina del Mar,4,2026-06-05 19:23:39.685,G5_Turismo_Hoteleria,matias-gonzalez,475380.0,4.79,apartamento,https://www.airbnb.cl/s/Vina-del-Mar/homes?adults=6&checkin=2026-06-01&checkout=2026-06-04&items_offset=20,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Santiago,5,2026-06-05 19:23:51.977,G5_Turismo_Hoteleria,matias-gonzalez,343392.0,5.0,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Santiago,airbnb.cl,Santiago,0,2026-06-05 19:23:52.217,G5_Turismo_Hoteleria,matias-gonzalez,372723.0,,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Santiago,5,2026-06-05 19:23:52.436,G5_Turismo_Hoteleria,matias-gonzalez,351476.0,4.9,hotel,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Alojamiento en Ñuñoa,airbnb.cl,Santiago,0,2026-06-05 19:23:52.653,G5_Turismo_Hoteleria,matias-gonzalez,498861.0,,casa,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Santiago,airbnb.cl,Santiago,0,2026-06-05 19:23:52.896,G5_Turismo_Hoteleria,matias-gonzalez,204000.0,,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Santiago,5,2026-06-05 19:23:53.144,G5_Turismo_Hoteleria,matias-gonzalez,480205.0,5.0,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Santiago,5,2026-06-05 19:23:53.359,G5_Turismo_Hoteleria,matias-gonzalez,405000.0,4.8,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Santiago,3,2026-06-05 19:23:53.573,G5_Turismo_Hoteleria,matias-gonzalez,243491.0,4.4,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Santiago,0,2026-06-05 19:23:53.798,G5_Turismo_Hoteleria,matias-gonzalez,368000.0,,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Providencia,airbnb.cl,Santiago,5,2026-06-05 19:23:54.015,G5_Turismo_Hoteleria,matias-gonzalez,554800.0,5.0,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Santiago,5,2026-06-05 19:23:54.247,G5_Turismo_Hoteleria,matias-gonzalez,401133.0,4.81,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Santiago,5,2026-06-05 19:23:54.470,G5_Turismo_Hoteleria,matias-gonzalez,277221.0,4.85,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Santiago,airbnb.cl,Santiago,3,2026-06-05 19:23:54.694,G5_Turismo_Hoteleria,matias-gonzalez,233600.0,4.38,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Santiago,2,2026-06-05 19:23:54.937,G5_Turismo_Hoteleria,matias-gonzalez,1329135.0,2.5,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Santiago,5,2026-06-05 19:23:55.171,G5_Turismo_Hoteleria,matias-gonzalez,526985.0,5.0,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Santiago,4,2026-06-05 19:23:55.386,G5_Turismo_Hoteleria,matias-gonzalez,456179.0,4.75,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Santiago,airbnb.cl,Santiago,0,2026-06-05 19:23:55.608,G5_Turismo_Hoteleria,matias-gonzalez,354605.0,,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Santiago,5,2026-06-05 19:23:55.844,G5_Turismo_Hoteleria,matias-gonzalez,424785.0,5.0,apartamento,https://www.airbnb.cl/s/Santiago/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=80,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:08.498,G5_Turismo_Hoteleria,matias-gonzalez,365000.0,4.84,apartamento,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:08.732,G5_Turismo_Hoteleria,matias-gonzalez,473041.0,4.84,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:08.984,G5_Turismo_Hoteleria,matias-gonzalez,414640.0,4.82,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:09.199,G5_Turismo_Hoteleria,matias-gonzalez,303680.0,4.9,apartamento,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:09.446,G5_Turismo_Hoteleria,matias-gonzalez,306750.0,4.91,apartamento,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Rancagua,airbnb.cl,Rancagua,3,2026-06-05 19:24:09.657,G5_Turismo_Hoteleria,matias-gonzalez,256439.0,4.44,apartamento,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:09.881,G5_Turismo_Hoteleria,matias-gonzalez,513920.0,5.0,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Rancagua,5,2026-06-05 19:24:10.107,G5_Turismo_Hoteleria,matias-gonzalez,365000.0,4.83,hotel,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Rancagua,airbnb.cl,Rancagua,5,2026-06-05 19:24:10.319,G5_Turismo_Hoteleria,matias-gonzalez,448279.0,5.0,apartamento,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Alojamiento en Rancagua,airbnb.cl,Rancagua,4,2026-06-05 19:24:10.582,G5_Turismo_Hoteleria,matias-gonzalez,753360.0,4.5,hotel,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Rancagua,5,2026-06-05 19:24:10.822,G5_Turismo_Hoteleria,matias-gonzalez,735841.0,4.98,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Alojamiento en Cachapoal,airbnb.cl,Rancagua,2,2026-06-05 19:24:11.135,G5_Turismo_Hoteleria,matias-gonzalez,1701600.0,1.701,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:11.354,G5_Turismo_Hoteleria,matias-gonzalez,759200.0,4.89,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Alojamiento en Cachapoal,airbnb.cl,Rancagua,4,2026-06-05 19:24:11.577,G5_Turismo_Hoteleria,matias-gonzalez,438876.0,4.71,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Casa de huéspedes en Cachapoal,airbnb.cl,Rancagua,2,2026-06-05 19:24:11.784,G5_Turismo_Hoteleria,matias-gonzalez,2080000.0,2.08,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Alojamiento en Rancagua,airbnb.cl,Rancagua,2,2026-06-05 19:24:12.041,G5_Turismo_Hoteleria,matias-gonzalez,770881.0,3.92,casa,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Rancagua,0,2026-06-05 19:24:12.250,G5_Turismo_Hoteleria,matias-gonzalez,496400.0,,apartamento,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Rancagua,5,2026-06-05 19:24:12.489,G5_Turismo_Hoteleria,matias-gonzalez,438000.0,5.0,apartamento,https://www.airbnb.cl/s/Rancagua/homes?adults=6&checkin=2026-06-01&checkout=2026-06-06&items_offset=40,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Talca,5,2026-06-05 19:24:27.428,G5_Turismo_Hoteleria,matias-gonzalez,275648.0,4.92,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Talca,5,2026-06-05 19:24:27.639,G5_Turismo_Hoteleria,matias-gonzalez,242477.0,4.91,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Talca,airbnb.cl,Talca,5,2026-06-05 19:24:27.882,G5_Turismo_Hoteleria,matias-gonzalez,240585.0,4.87,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Talca,5,2026-06-05 19:24:28.088,G5_Turismo_Hoteleria,matias-gonzalez,268640.0,4.9,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Talca,5,2026-06-05 19:24:28.319,G5_Turismo_Hoteleria,matias-gonzalez,316580.0,4.98,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Talca,5,2026-06-05 19:24:28.533,G5_Turismo_Hoteleria,matias-gonzalez,242454.0,5.0,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Talca,5,2026-06-05 19:24:28.761,G5_Turismo_Hoteleria,matias-gonzalez,280320.0,4.91,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Talca,5,2026-06-05 19:24:28.975,G5_Turismo_Hoteleria,matias-gonzalez,300001.0,5.0,casa,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Talca,5,2026-06-05 19:24:29.205,G5_Turismo_Hoteleria,matias-gonzalez,224256.0,4.96,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Talca,5,2026-06-05 19:24:29.428,G5_Turismo_Hoteleria,matias-gonzalez,333163.0,4.95,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Talca,5,2026-06-05 19:24:29.655,G5_Turismo_Hoteleria,matias-gonzalez,248784.0,4.85,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Talca,4,2026-06-05 19:24:29.892,G5_Turismo_Hoteleria,matias-gonzalez,228486.0,4.79,casa,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Talca,0,2026-06-05 19:24:30.105,G5_Turismo_Hoteleria,matias-gonzalez,233600.0,,casa,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Talca,airbnb.cl,Talca,4,2026-06-05 19:24:30.322,G5_Turismo_Hoteleria,matias-gonzalez,195000.0,4.7,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Talca,4,2026-06-05 19:24:30.534,G5_Turismo_Hoteleria,matias-gonzalez,273960.0,4.75,casa,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Talca,5,2026-06-05 19:24:30.757,G5_Turismo_Hoteleria,matias-gonzalez,236075.0,4.97,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Talca,5,2026-06-05 19:24:31.039,G5_Turismo_Hoteleria,matias-gonzalez,270000.0,4.87,hotel,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Talca,5,2026-06-05 19:24:31.292,G5_Turismo_Hoteleria,matias-gonzalez,287800.0,4.82,apartamento,https://www.airbnb.cl/s/Talca/homes?adults=3&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:44.682,G5_Turismo_Hoteleria,matias-gonzalez,539617.0,4.94,hotel,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:44.908,G5_Turismo_Hoteleria,matias-gonzalez,374928.0,4.95,casa,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:45.129,G5_Turismo_Hoteleria,matias-gonzalez,327041.0,4.83,apartamento,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Chillan,5,2026-06-05 19:24:45.361,G5_Turismo_Hoteleria,matias-gonzalez,350400.0,4.96,apartamento,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Chillan,5,2026-06-05 19:24:45.616,G5_Turismo_Hoteleria,matias-gonzalez,329376.0,4.91,casa,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Chillan,5,2026-06-05 19:24:45.868,G5_Turismo_Hoteleria,matias-gonzalez,420481.0,4.88,apartamento,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Chillan,5,2026-06-05 19:24:46.090,G5_Turismo_Hoteleria,matias-gonzalez,292000.0,4.97,apartamento,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:46.312,G5_Turismo_Hoteleria,matias-gonzalez,301345.0,5.0,cabana,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Chillan,2,2026-06-05 19:24:46.528,G5_Turismo_Hoteleria,matias-gonzalez,613200.0,1.5,hotel,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:46.810,G5_Turismo_Hoteleria,matias-gonzalez,483260.0,4.91,cabana,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:47.037,G5_Turismo_Hoteleria,matias-gonzalez,315000.0,5.0,apartamento,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:47.261,G5_Turismo_Hoteleria,matias-gonzalez,584001.0,5.0,casa,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:47.476,G5_Turismo_Hoteleria,matias-gonzalez,324860.0,4.95,casa,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Chillan,5,2026-06-05 19:24:47.711,G5_Turismo_Hoteleria,matias-gonzalez,753945.0,4.99,cabana,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Superanfitrión,airbnb.cl,Chillan,5,2026-06-05 19:24:47.941,G5_Turismo_Hoteleria,matias-gonzalez,438000.0,4.89,apartamento,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Chillan,2,2026-06-05 19:24:48.164,G5_Turismo_Hoteleria,matias-gonzalez,975281.0,2.5,casa,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Chillan,5,2026-06-05 19:24:48.384,G5_Turismo_Hoteleria,matias-gonzalez,712500.0,4.86,cabana,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes preferido,airbnb.cl,Chillan,5,2026-06-05 19:24:48.599,G5_Turismo_Hoteleria,matias-gonzalez,934401.0,4.94,casa,https://www.airbnb.cl/s/Chillan/homes?adults=6&checkin=2026-06-01&checkout=2026-06-03&items_offset=100,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apartamento en Concepción,airbnb.cl,Concepcion,4,2026-06-05 19:25:00.498,G5_Turismo_Hoteleria,matias-gonzalez,241000.0,4.55,apartamento,https://www.airbnb.cl/s/Concepcion/homes?adults=6&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Concepcion,5,2026-06-05 19:25:00.717,G5_Turismo_Hoteleria,matias-gonzalez,291043.0,5.0,apartamento,https://www.airbnb.cl/s/Concepcion/homes?adults=6&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Concepcion,5,2026-06-05 19:25:00.946,G5_Turismo_Hoteleria,matias-gonzalez,586478.0,4.9,casa,https://www.airbnb.cl/s/Concepcion/homes?adults=6&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Favorito entre huéspedes,airbnb.cl,Concepcion,5,2026-06-05 19:25:01.164,G5_Turismo_Hoteleria,matias-gonzalez,336480.0,4.91,apartamento,https://www.airbnb.cl/s/Concepcion/homes?adults=6&checkin=2026-06-01&checkout=2026-06-08&items_offset=60,Centro Sur,NaN,NaN,NaN,,,NaN,,,NaN,Premium
